2606:4700:4700::1111 : [33], 64 bytes, 6.46 ms (6.33 avg, 0% loss)
8.20.247.20          : [33], 64 bytes, 74.7 ms (74.3 avg, 0% loss)
180.76.76.76         : [33], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [33], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [33], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [33], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [33], 64 bytes, 301 ms (300 avg, 0% loss)
77.88.8.2            : [33], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [33], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [33], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [34], 64 bytes, 6.60 ms (9.61 avg, 0% loss)
8.8.4.4              : [34], 64 bytes, 6.49 ms (6.49 avg, 0% loss)
208.67.220.123       : [34], 64 bytes, 10.1 ms (6.51 avg, 0% loss)
216.146.35.35        : [33], timed out (NaN avg, 100% loss)
216.146.36.36        : [33], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [34], 64 bytes, 7.00 ms (6.36 avg, 0% loss)
80.80.80.80          : [34], 64 bytes, 59.1 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [34], 64 bytes, 7.12 ms (5.96 avg, 0% loss)
80.80.81.81          : [34], 64 bytes, 57.0 ms (57.0 avg, 0% loss)
2620:119:35::35      : [34], 64 bytes, 6.14 ms (6.34 avg, 0% loss)
2620:fe::fe          : [34], 64 bytes, 6.01 ms (5.88 avg, 0% loss)
2a10:50c0::ad1:ff    : [34], 64 bytes, 6.92 ms (6.22 avg, 0% loss)
8.26.56.26           : [34], 64 bytes, 73.2 ms (73.8 avg, 0% loss)
2606:4700:4700::1111 : [34], 64 bytes, 6.51 ms (6.34 avg, 0% loss)
8.20.247.20          : [34], 64 bytes, 75.1 ms (74.3 avg, 0% loss)
180.76.76.76         : [34], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [34], 64 bytes, 166 ms (166 avg, 0% loss)
77.88.8.8            : [34], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [34], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [34], 64 bytes, 301 ms (301 avg, 0% loss)
77.88.8.2            : [34], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [34], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [34], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [35], 64 bytes, 6.00 ms (9.51 avg, 0% loss)
8.8.4.4              : [35], 64 bytes, 6.67 ms (6.50 avg, 0% loss)
208.67.220.123       : [35], 64 bytes, 6.83 ms (6.52 avg, 0% loss)
216.146.35.35        : [34], timed out (NaN avg, 100% loss)
216.146.36.36        : [34], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [35], 64 bytes, 5.95 ms (6.35 avg, 0% loss)
80.80.80.80          : [35], 64 bytes, 59.2 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [35], 64 bytes, 6.73 ms (5.99 avg, 0% loss)
80.80.81.81          : [35], 64 bytes, 57.1 ms (57.0 avg, 0% loss)
2620:119:35::35      : [35], 64 bytes, 7.13 ms (6.36 avg, 0% loss)
2620:fe::fe          : [35], 64 bytes, 5.95 ms (5.88 avg, 0% loss)
2a10:50c0::ad1:ff    : [35], 64 bytes, 6.82 ms (6.24 avg, 0% loss)
8.26.56.26           : [35], 64 bytes, 74.2 ms (73.8 avg, 0% loss)
2606:4700:4700::1111 : [35], 64 bytes, 6.56 ms (6.34 avg, 0% loss)
8.20.247.20          : [35], 64 bytes, 74.6 ms (74.3 avg, 0% loss)
180.76.76.76         : [35], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [35], 64 bytes, 166 ms (166 avg, 0% loss)
77.88.8.8            : [35], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [35], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [35], 64 bytes, 300 ms (301 avg, 0% loss)
77.88.8.2            : [35], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [35], 64 bytes, 295 ms (294 avg, 0% loss)
77.88.8.3            : [35], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [36], 64 bytes, 6.28 ms (9.42 avg, 0% loss)
8.8.4.4              : [36], 64 bytes, 6.44 ms (6.50 avg, 0% loss)
208.67.220.123       : [36], 64 bytes, 6.25 ms (6.51 avg, 0% loss)
216.146.35.35        : [35], timed out (NaN avg, 100% loss)
216.146.36.36        : [35], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [36], 64 bytes, 6.36 ms (6.35 avg, 0% loss)
80.80.80.80          : [36], 64 bytes, 59.1 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [36], 64 bytes, 6.07 ms (5.99 avg, 0% loss)
80.80.81.81          : [36], 64 bytes, 57.7 ms (57.1 avg, 0% loss)
2620:119:35::35      : [36], 64 bytes, 7.14 ms (6.38 avg, 0% loss)
2620:fe::fe          : [36], 64 bytes, 6.17 ms (5.89 avg, 0% loss)
2a10:50c0::ad1:ff    : [36], 64 bytes, 7.73 ms (6.28 avg, 0% loss)
8.26.56.26           : [36], 64 bytes, 74.0 ms (73.8 avg, 0% loss)
2606:4700:4700::1111 : [36], 64 bytes, 6.83 ms (6.36 avg, 0% loss)
8.20.247.20          : [36], 64 bytes, 75.3 ms (74.3 avg, 0% loss)
180.76.76.76         : [36], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [36], 64 bytes, 166 ms (166 avg, 0% loss)
77.88.8.8            : [36], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [36], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [36], 64 bytes, 302 ms (301 avg, 0% loss)
77.88.8.2            : [36], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [36], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [36], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [37], 64 bytes, 5.42 ms (9.32 avg, 0% loss)
8.8.4.4              : [37], 64 bytes, 6.41 ms (6.49 avg, 0% loss)
208.67.220.123       : [37], 64 bytes, 5.57 ms (6.48 avg, 0% loss)
216.146.35.35        : [36], timed out (NaN avg, 100% loss)
216.146.36.36        : [36], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [37], 64 bytes, 6.38 ms (6.35 avg, 0% loss)
80.80.80.80          : [37], 64 bytes, 58.2 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [37], 64 bytes, 6.58 ms (6.00 avg, 0% loss)
80.80.81.81          : [37], 64 bytes, 56.9 ms (57.0 avg, 0% loss)
2620:119:35::35      : [37], 64 bytes, 6.48 ms (6.39 avg, 0% loss)
2620:fe::fe          : [37], 64 bytes, 6.48 ms (5.91 avg, 0% loss)
2a10:50c0::ad1:ff    : [37], 64 bytes, 6.46 ms (6.28 avg, 0% loss)
8.26.56.26           : [37], 64 bytes, 73.6 ms (73.8 avg, 0% loss)
2606:4700:4700::1111 : [37], 64 bytes, 6.09 ms (6.35 avg, 0% loss)
8.20.247.20          : [37], 64 bytes, 74.9 ms (74.4 avg, 0% loss)
180.76.76.76         : [37], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [37], 64 bytes, 166 ms (166 avg, 0% loss)
77.88.8.8            : [37], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [37], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [37], 64 bytes, 301 ms (301 avg, 0% loss)
77.88.8.2            : [37], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [37], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [37], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [38], 64 bytes, 6.76 ms (9.25 avg, 0% loss)
8.8.4.4              : [38], 64 bytes, 6.32 ms (6.49 avg, 0% loss)
208.67.220.123       : [38], 64 bytes, 5.67 ms (6.46 avg, 0% loss)
216.146.35.35        : [37], timed out (NaN avg, 100% loss)
216.146.36.36        : [37], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [38], 64 bytes, 6.54 ms (6.36 avg, 0% loss)
80.80.80.80          : [38], 64 bytes, 59.3 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [38], 64 bytes, 6.77 ms (6.02 avg, 0% loss)
80.80.81.81          : [38], 64 bytes, 57.7 ms (57.1 avg, 0% loss)
2620:119:35::35      : [38], 64 bytes, 7.11 ms (6.41 avg, 0% loss)
2620:fe::fe          : [38], 64 bytes, 6.04 ms (5.91 avg, 0% loss)
2a10:50c0::ad1:ff    : [38], 64 bytes, 7.05 ms (6.30 avg, 0% loss)
8.26.56.26           : [38], 64 bytes, 74.8 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [38], 64 bytes, 5.97 ms (6.34 avg, 0% loss)
8.20.247.20          : [38], 64 bytes, 74.7 ms (74.4 avg, 0% loss)
180.76.76.76         : [38], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [38], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [38], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [38], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [38], 64 bytes, 300 ms (301 avg, 0% loss)
77.88.8.2            : [38], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [38], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [38], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [39], 64 bytes, 5.56 ms (9.16 avg, 0% loss)
8.8.4.4              : [39], 64 bytes, 6.28 ms (6.49 avg, 0% loss)
208.67.220.123       : [39], 64 bytes, 6.33 ms (6.46 avg, 0% loss)
216.146.35.35        : [38], timed out (NaN avg, 100% loss)
216.146.36.36        : [38], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [39], 64 bytes, 6.00 ms (6.35 avg, 0% loss)
80.80.80.80          : [39], 64 bytes, 58.5 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [39], 64 bytes, 7.46 ms (6.06 avg, 0% loss)
80.80.81.81          : [39], 64 bytes, 56.7 ms (57.1 avg, 0% loss)
2620:119:35::35      : [39], 64 bytes, 7.32 ms (6.43 avg, 0% loss)
2620:fe::fe          : [39], 64 bytes, 7.81 ms (5.96 avg, 0% loss)
2a10:50c0::ad1:ff    : [39], 64 bytes, 5.84 ms (6.29 avg, 0% loss)
8.26.56.26           : [39], 64 bytes, 73.5 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [39], 64 bytes, 6.40 ms (6.34 avg, 0% loss)
8.20.247.20          : [39], 64 bytes, 74.0 ms (74.4 avg, 0% loss)
180.76.76.76         : [39], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [39], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [39], 64 bytes, 287 ms (287 avg, 0% loss)
77.88.8.88           : [39], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [39], 64 bytes, 300 ms (301 avg, 0% loss)
77.88.8.2            : [39], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [39], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [39], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [40], 64 bytes, 6.65 ms (9.10 avg, 0% loss)
8.8.4.4              : [40], 64 bytes, 6.58 ms (6.49 avg, 0% loss)
208.67.220.123       : [40], 64 bytes, 5.69 ms (6.44 avg, 0% loss)
216.146.35.35        : [39], timed out (NaN avg, 100% loss)
216.146.36.36        : [39], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [40], 64 bytes, 5.00 ms (6.32 avg, 0% loss)
80.80.80.80          : [40], 64 bytes, 57.9 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [40], 64 bytes, 5.42 ms (6.04 avg, 0% loss)
80.80.81.81          : [40], 64 bytes, 56.1 ms (57.0 avg, 0% loss)
2620:119:35::35      : [40], 64 bytes, 6.16 ms (6.42 avg, 0% loss)
2620:fe::fe          : [40], 64 bytes, 5.40 ms (5.94 avg, 0% loss)
2a10:50c0::ad1:ff    : [40], 64 bytes, 5.27 ms (6.27 avg, 0% loss)
8.26.56.26           : [40], 64 bytes, 73.2 ms (73.8 avg, 0% loss)
2606:4700:4700::1111 : [40], 64 bytes, 5.33 ms (6.32 avg, 0% loss)
8.20.247.20          : [40], 64 bytes, 74.4 ms (74.4 avg, 0% loss)
180.76.76.76         : [40], 64 bytes, 169 ms (170 avg, 0% loss)
114.114.114.114      : [40], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [40], 64 bytes, 287 ms (287 avg, 0% loss)
77.88.8.88           : [40], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [40], 64 bytes, 300 ms (300 avg, 0% loss)
77.88.8.2            : [40], 64 bytes, 292 ms (293 avg, 0% loss)
77.88.8.7            : [40], 64 bytes, 293 ms (294 avg, 0% loss)
77.88.8.3            : [40], 64 bytes, 287 ms (288 avg, 0% loss)
8.8.8.8              : [41], 64 bytes, 12.5 ms (9.18 avg, 0% loss)
8.8.4.4              : [41], 64 bytes, 6.26 ms (6.48 avg, 0% loss)
208.67.220.123       : [41], 64 bytes, 7.08 ms (6.46 avg, 0% loss)
216.146.35.35        : [40], timed out (NaN avg, 100% loss)
216.146.36.36        : [40], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [41], 64 bytes, 7.28 ms (6.34 avg, 0% loss)
80.80.80.80          : [41], 64 bytes, 59.1 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [41], 64 bytes, 5.43 ms (6.03 avg, 0% loss)
80.80.81.81          : [41], 64 bytes, 56.7 ms (57.0 avg, 0% loss)
2620:119:35::35      : [41], 64 bytes, 6.79 ms (6.43 avg, 0% loss)
2620:fe::fe          : [41], 64 bytes, 6.15 ms (5.95 avg, 0% loss)
2a10:50c0::ad1:ff    : [41], 64 bytes, 6.04 ms (6.26 avg, 0% loss)
8.26.56.26           : [41], 64 bytes, 75.0 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [41], 64 bytes, 7.08 ms (6.34 avg, 0% loss)
8.20.247.20          : [41], 64 bytes, 75.0 ms (74.4 avg, 0% loss)
180.76.76.76         : [41], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [41], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [41], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [41], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [41], 64 bytes, 301 ms (300 avg, 0% loss)
77.88.8.2            : [41], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [41], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [41], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [42], 64 bytes, 7.36 ms (9.14 avg, 0% loss)
8.8.4.4              : [42], 64 bytes, 6.79 ms (6.49 avg, 0% loss)
208.67.220.123       : [42], 64 bytes, 6.29 ms (6.45 avg, 0% loss)
216.146.35.35        : [41], timed out (NaN avg, 100% loss)
216.146.36.36        : [41], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [42], 64 bytes, 6.90 ms (6.35 avg, 0% loss)
80.80.80.80          : [42], 64 bytes, 59.0 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [42], 64 bytes, 6.42 ms (6.04 avg, 0% loss)
80.80.81.81          : [42], 64 bytes, 57.5 ms (57.0 avg, 0% loss)
2620:119:35::35      : [42], 64 bytes, 5.41 ms (6.41 avg, 0% loss)
2620:fe::fe          : [42], 64 bytes, 5.67 ms (5.94 avg, 0% loss)
2a10:50c0::ad1:ff    : [42], 64 bytes, 7.97 ms (6.30 avg, 0% loss)
8.26.56.26           : [42], 64 bytes, 73.8 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [42], 64 bytes, 6.85 ms (6.35 avg, 0% loss)
8.20.247.20          : [42], 64 bytes, 75.2 ms (74.4 avg, 0% loss)
180.76.76.76         : [42], 64 bytes, 171 ms (170 avg, 0% loss)
114.114.114.114      : [42], 64 bytes, 168 ms (166 avg, 0% loss)
77.88.8.8            : [42], 64 bytes, 287 ms (287 avg, 0% loss)
77.88.8.88           : [42], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [42], 64 bytes, 300 ms (300 avg, 0% loss)
77.88.8.2            : [42], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [42], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [42], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [43], 64 bytes, 6.44 ms (9.08 avg, 0% loss)
8.8.4.4              : [43], 64 bytes, 6.43 ms (6.49 avg, 0% loss)
208.67.220.123       : [43], 64 bytes, 6.27 ms (6.45 avg, 0% loss)
216.146.35.35        : [42], timed out (NaN avg, 100% loss)
216.146.36.36        : [42], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [43], 64 bytes, 5.93 ms (6.34 avg, 0% loss)
80.80.80.80          : [43], 64 bytes, 58.6 ms (58.6 avg, 0% loss)
2001:4860:4860::8844 : [43], 64 bytes, 6.48 ms (6.05 avg, 0% loss)
80.80.81.81          : [43], 64 bytes, 57.3 ms (57.0 avg, 0% loss)
2620:119:35::35      : [43], 64 bytes, 4.48 ms (6.36 avg, 0% loss)
2620:fe::fe          : [43], 64 bytes, 7.15 ms (5.97 avg, 0% loss)
2a10:50c0::ad1:ff    : [43], 64 bytes, 6.65 ms (6.31 avg, 0% loss)
8.26.56.26           : [43], 64 bytes, 74.9 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [43], 64 bytes, 5.91 ms (6.34 avg, 0% loss)
8.20.247.20          : [43], 64 bytes, 75.3 ms (74.4 avg, 0% loss)
180.76.76.76         : [43], 64 bytes, 171 ms (170 avg, 0% loss)
114.114.114.114      : [43], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [43], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [43], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [43], 64 bytes, 301 ms (300 avg, 0% loss)
77.88.8.2            : [43], 64 bytes, 292 ms (293 avg, 0% loss)
77.88.8.7            : [43], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [43], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [44], 64 bytes, 6.42 ms (9.02 avg, 0% loss)
8.8.4.4              : [44], 64 bytes, 7.61 ms (6.51 avg, 0% loss)
208.67.220.123       : [44], 64 bytes, 7.14 ms (6.46 avg, 0% loss)
216.146.35.35        : [43], timed out (NaN avg, 100% loss)
216.146.36.36        : [43], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [44], 64 bytes, 6.62 ms (6.35 avg, 0% loss)
80.80.80.80          : [44], 64 bytes, 59.7 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [44], 64 bytes, 5.79 ms (6.04 avg, 0% loss)
80.80.81.81          : [44], 64 bytes, 56.4 ms (57.0 avg, 0% loss)
2620:119:35::35      : [44], 64 bytes, 6.68 ms (6.37 avg, 0% loss)
2620:fe::fe          : [44], 64 bytes, 5.45 ms (5.96 avg, 0% loss)
2a10:50c0::ad1:ff    : [44], 64 bytes, 4.79 ms (6.28 avg, 0% loss)
8.26.56.26           : [44], 64 bytes, 74.3 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [44], 64 bytes, 6.76 ms (6.35 avg, 0% loss)
8.20.247.20          : [44], 64 bytes, 74.6 ms (74.4 avg, 0% loss)
180.76.76.76         : [44], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [44], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [44], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [44], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [44], 64 bytes, 300 ms (300 avg, 0% loss)
77.88.8.2            : [44], 64 bytes, 294 ms (293 avg, 0% loss)
77.88.8.7            : [44], 64 bytes, 293 ms (294 avg, 0% loss)
77.88.8.3            : [44], 64 bytes, 287 ms (288 avg, 0% loss)
8.8.8.8              : [45], 64 bytes, 6.54 ms (8.96 avg, 0% loss)
8.8.4.4              : [45], 64 bytes, 5.49 ms (6.49 avg, 0% loss)
208.67.220.123       : [45], 64 bytes, 6.36 ms (6.46 avg, 0% loss)
216.146.35.35        : [44], timed out (NaN avg, 100% loss)
216.146.36.36        : [44], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [45], 64 bytes, 6.05 ms (6.34 avg, 0% loss)
80.80.80.80          : [45], 64 bytes, 59.5 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [45], 64 bytes, 6.20 ms (6.05 avg, 0% loss)
80.80.81.81          : [45], 64 bytes, 56.7 ms (57.0 avg, 0% loss)
2620:119:35::35      : [45], 64 bytes, 6.73 ms (6.38 avg, 0% loss)
2620:fe::fe          : [45], 64 bytes, 5.88 ms (5.96 avg, 0% loss)
2a10:50c0::ad1:ff    : [45], 64 bytes, 6.65 ms (6.28 avg, 0% loss)
8.26.56.26           : [45], 64 bytes, 74.5 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [45], 64 bytes, 6.36 ms (6.35 avg, 0% loss)
8.20.247.20          : [45], 64 bytes, 74.5 ms (74.4 avg, 0% loss)
180.76.76.76         : [45], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [45], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [45], 64 bytes, 287 ms (287 avg, 0% loss)
77.88.8.88           : [45], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [45], 64 bytes, 300 ms (300 avg, 0% loss)
77.88.8.2            : [45], 64 bytes, 293 ms (293 avg, 0% loss)
77.88.8.7            : [45], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [45], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [46], 64 bytes, 7.00 ms (8.92 avg, 0% loss)
8.8.4.4              : [46], 64 bytes, 6.67 ms (6.49 avg, 0% loss)
208.67.220.123       : [46], 64 bytes, 6.67 ms (6.47 avg, 0% loss)
216.146.35.35        : [45], timed out (NaN avg, 100% loss)
216.146.36.36        : [45], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [46], 64 bytes, 6.04 ms (6.34 avg, 0% loss)
80.80.80.80          : [46], 64 bytes, 59.8 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [46], 64 bytes, 6.21 ms (6.05 avg, 0% loss)
80.80.81.81          : [46], 64 bytes, 56.6 ms (57.0 avg, 0% loss)
2620:119:35::35      : [46], 64 bytes, 6.48 ms (6.38 avg, 0% loss)
2620:fe::fe          : [46], 64 bytes, 6.64 ms (5.97 avg, 0% loss)
2a10:50c0::ad1:ff    : [46], 64 bytes, 6.19 ms (6.28 avg, 0% loss)
8.26.56.26           : [46], 64 bytes, 74.5 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [46], 64 bytes, 7.87 ms (6.38 avg, 0% loss)
8.20.247.20          : [46], 64 bytes, 74.0 ms (74.4 avg, 0% loss)
180.76.76.76         : [46], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [46], 64 bytes, 166 ms (166 avg, 0% loss)
77.88.8.8            : [46], 64 bytes, 287 ms (287 avg, 0% loss)
77.88.8.88           : [46], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [46], 64 bytes, 300 ms (300 avg, 0% loss)
77.88.8.2            : [46], 64 bytes, 292 ms (293 avg, 0% loss)
77.88.8.7            : [46], 64 bytes, 293 ms (294 avg, 0% loss)
77.88.8.3            : [46], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [47], 64 bytes, 6.75 ms (8.88 avg, 0% loss)
8.8.4.4              : [47], 64 bytes, 5.70 ms (6.48 avg, 0% loss)
208.67.220.123       : [47], 64 bytes, 6.26 ms (6.46 avg, 0% loss)
216.146.35.35        : [46], timed out (NaN avg, 100% loss)
216.146.36.36        : [46], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [47], 64 bytes, 6.30 ms (6.34 avg, 0% loss)
80.80.80.80          : [47], 64 bytes, 59.3 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [47], 64 bytes, 6.12 ms (6.05 avg, 0% loss)
80.80.81.81          : [47], 64 bytes, 56.8 ms (57.0 avg, 0% loss)
2620:119:35::35      : [47], 64 bytes, 5.56 ms (6.36 avg, 0% loss)
2620:fe::fe          : [47], 64 bytes, 6.48 ms (5.98 avg, 0% loss)
2a10:50c0::ad1:ff    : [47], 64 bytes, 6.40 ms (6.28 avg, 0% loss)
8.26.56.26           : [47], 64 bytes, 74.9 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [47], 64 bytes, 6.33 ms (6.38 avg, 0% loss)
8.20.247.20          : [47], 64 bytes, 74.8 ms (74.4 avg, 0% loss)
180.76.76.76         : [47], 64 bytes, 171 ms (170 avg, 0% loss)
114.114.114.114      : [47], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [47], 64 bytes, 288 ms (287 avg, 0% loss)
77.88.8.88           : [47], 64 bytes, 287 ms (288 avg, 0% loss)
77.88.8.1            : [47], 64 bytes, 301 ms (300 avg, 0% loss)
77.88.8.2            : [47], 64 bytes, 292 ms (293 avg, 0% loss)
77.88.8.7            : [47], 64 bytes, 294 ms (294 avg, 0% loss)
77.88.8.3            : [47], 64 bytes, 288 ms (288 avg, 0% loss)
8.8.8.8              : [48], 64 bytes, 6.03 ms (8.82 avg, 0% loss)
8.8.4.4              : [48], 64 bytes, 5.95 ms (6.47 avg, 0% loss)
216.146.35.35        : [47], timed out (NaN avg, 100% loss)
208.67.220.123       : [48], 64 bytes, 6.97 ms (6.47 avg, 0% loss)
216.146.36.36        : [47], timed out (NaN avg, 100% loss)
2001:4860:4860::8888 : [48], 64 bytes, 6.61 ms (6.34 avg, 0% loss)
80.80.80.80          : [48], 64 bytes, 59.6 ms (58.7 avg, 0% loss)
2001:4860:4860::8844 : [48], 64 bytes, 6.39 ms (6.06 avg, 0% loss)
80.80.81.81          : [48], 64 bytes, 57.7 ms (57.0 avg, 0% loss)
2620:119:35::35      : [48], 64 bytes, 7.37 ms (6.38 avg, 0% loss)
2620:fe::fe          : [48], 64 bytes, 6.70 ms (6.00 avg, 0% loss)
2a10:50c0::ad1:ff    : [48], 64 bytes, 7.04 ms (6.30 avg, 0% loss)
8.26.56.26           : [48], 64 bytes, 72.9 ms (73.9 avg, 0% loss)
2606:4700:4700::1111 : [48], 64 bytes, 6.45 ms (6.38 avg, 0% loss)
8.20.247.20          : [48], 64 bytes, 74.3 ms (74.4 avg, 0% loss)
180.76.76.76         : [48], 64 bytes, 170 ms (170 avg, 0% loss)
114.114.114.114      : [48], 64 bytes, 165 ms (166 avg, 0% loss)
77.88.8.8            : [48], 64 bytes, 287 ms (287 avg, 0% loss)
77.88.8.88           : [48], 64 bytes, 288 ms (288 avg, 0% loss)
77.88.8.1            : [48], 64 bytes, 301 ms (300 avg, 0% loss)
77.88.8.2            : [48], 64 bytes, 292 ms (293 avg, 0% loss)
77.88.8.7            : [48], 64 bytes, 294 ms (294 avg, 0% loss)
